#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244631383
#Date Time: 2018-02-26 10:59:16.204
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: -1 V

Time (s),Channel 1 (V)
-29.999999999999996,0.58327473492997395
-29.992499999999996,0.58394363396356019
-29.984999999999999,0.58394363396356019
-29.977499999999999,0.58360918444676702
-29.969999999999999,0.58360918444676702
-29.962499999999999,0.58394363396356019
-29.954999999999998,0.58394363396356019
-29.947499999999998,0.58394363396356019
-29.939999999999998,0.58394363396356019
-29.932499999999997,0.58427808348035337
-29.924999999999997,0.58427808348035337
-29.917499999999997,0.58394363396356019
-29.909999999999997,0.58461253299714633
-29.902499999999996,0.58427808348035337
-29.895,0.58461253299714633
-29.887499999999999,0.58394363396356019
-29.879999999999999,0.58427808348035337
-29.872499999999999,0.58494698251393951
-29.864999999999998,0.58427808348035337
-29.857499999999998,0.58528143203073268
-29.849999999999998,0.58595033106431882
-29.842499999999998,0.58561588154752575
-29.834999999999997,0.586284780581112
-29.827499999999997,0.58661923009790506
-29.819999999999997,0.58795702816507744
-29.812499999999996,0.586284780581112
-29.804999999999996,0.58661923009790518
-29.797499999999999,0.58695367961469813
-29.789999999999999,0.58829147768187062
-29.782499999999999,0.58829147768187062
-29.774999999999999,0.58795702816507744
-29.767499999999998,0.58795702816507744
-29.759999999999998,0.58829147768187062
-29.752499999999998,0.58896037671545676
-29.744999999999997,0.58829147768187062
-29.737499999999997,0.58962927574904311
-29.729999999999997,0.58962927574904311
-29.722499999999997,0.58762257864828438
-29.714999999999996,0.58896037671545676
-29.7075,0.58795702816507744
-29.699999999999999,0.58896037671545676
-29.692499999999999,0.5886259271986638
-29.684999999999999,0.58962927574904311
-29.677499999999998,0.5886259271986638
-29.669999999999998,0.58996372526583618
-29.662499999999998,0.58929482623224994
-29.654999999999998,0.59163597284980174
-29.647499999999997,0.84581760561256569
-29.639999999999997,0.98260745798094784
-29.632499999999997,0.98160410943056853
-29.624999999999996,0.98026631136339604
-29.617499999999996,0.97892851329622299
-29.609999999999999,0.97759071522905117
-29.602499999999999,0.97558401812829254
-29.594999999999999,0.9735773210275338
-29.587499999999999,0.97223952296036142
-29.579999999999998,0.96922947730922338
-29.572499999999998,0.96822612875884406
-29.564999999999998,0.96387828504053363
-29.557499999999997,0.96287493649015432
-29.549999999999997,0.68595073658545891
-29.542499999999997,0.58227138637959464
-29.534999999999997,0.58227138637959464
-29.527499999999996,0.5826058358963877
-29.52,0.58193693686280157
-29.512499999999999,0.58227138637959464
-29.504999999999999,0.58193693686280157
-29.497499999999999,0.58227138637959464
-29.489999999999998,0.58193693686280157
-29.482499999999998,0.58193693686280157
-29.474999999999998,0.58126803782921532
-29.467499999999998,0.58160248734600839
-29.459999999999997,0.58227138637959464
-29.452499999999997,0.58193693686280157
-29.444999999999997,0.58227138637959464
-29.437499999999996,0.58126803782921532
-29.429999999999996,0.58160248734600839
-29.422499999999999,0.58160248734600839
-29.414999999999999,0.58193693686280157
-29.407499999999999,0.58160248734600839
-29.399999999999999,0.58160248734600839
-29.392499999999998,0.58160248734600839
-29.384999999999998,0.58093358831242226
-29.377499999999998,0.58160248734600839
-29.369999999999997,0.58093358831242226
-29.362499999999997,0.58093358831242226
-29.354999999999997,0.58126803782921532
-29.347499999999997,0.58193693686280157
-29.339999999999996,0.58193693686280157
-29.3325,0.58193693686280157
-29.324999999999999,0.58160248734600839
-29.317499999999999,0.58126803782921532
-29.309999999999999,0.58093358831242226
-29.302499999999998,0.58126803782921532
-29.294999999999998,0.58193693686280157
-29.287499999999998,0.58126803782921532
-29.279999999999998,0.58160248734600839
-29.272499999999997,0.58093358831242226
-29.264999999999997,0.58193693686280157
-29.257499999999997,0.58193693686280157
-29.249999999999996,0.58193693686280157
-29.242499999999996,0.58193693686280157
-29.234999999999999,0.58193693686280157
-29.227499999999999,0.58193693686280157
-29.219999999999999,0.58126803782921532
-29.212499999999999,0.58126803782921532
-29.204999999999998,0.58126803782921532
-29.197499999999998,0.58193693686280157
-29.189999999999998,0.58193693686280157
-29.182499999999997,0.58193693686280157
-29.174999999999997,0.58193693686280157
-29.167499999999997,0.58160248734600839
-29.159999999999997,0.58126803782921532
-29.152499999999996,0.58093358831242226
-29.145,0.58160248734600839
-29.137499999999999,0.58093358831242226
-29.129999999999999,0.58193693686280157
-29.122499999999999,0.58126803782921532
-29.114999999999998,0.58126803782921532
-29.107499999999998,0.58126803782921532
-29.099999999999998,0.58193693686280157
-29.092499999999998,0.58193693686280157
-29.084999999999997,0.58193693686280157
-29.077499999999997,0.58227138637959464
-29.069999999999997,0.58193693686280157
-29.062499999999996,0.58227138637959464
-29.054999999999996,0.58193693686280168
-29.047499999999999,0.58227138637959464
-29.039999999999999,0.58193693686280157
-29.032499999999999,0.58227138637959464
-29.024999999999999,0.58193693686280157
-29.017499999999998,0.58193693686280157
-29.009999999999998,0.58193693686280157
-29.002499999999998,0.58193693686280157
-28.994999999999997,0.5826058358963877
-28.987499999999997,0.58227138637959464
-28.979999999999997,0.5826058358963877
-28.972499999999997,0.5826058358963877
-28.964999999999996,0.58294028541318088
-28.9575,0.58227138637959464
-28.949999999999999,0.58294028541318088
-28.942499999999999,0.58294028541318088
-28.934999999999999,0.58327473492997395
-28.927499999999998,0.58394363396356019
-28.919999999999998,0.58360918444676702
-28.912499999999998,0.58360918444676702
-28.904999999999998,0.58394363396356019
-28.897499999999997,0.58494698251393951
-28.889999999999997,0.58494698251393951
-28.882499999999997,0.58494698251393951
-28.874999999999996,0.58494698251393951
-28.8675,0.58494698251393951
-28.859999999999999,0.58528143203073268
-28.852499999999999,0.58494698251393951
-28.844999999999999,0.58494698251393951
-28.837499999999999,0.58561588154752575
-28.829999999999998,0.58528143203073268
-28.822499999999998,0.58561588154752575
-28.814999999999998,0.58595033106431882
-28.807499999999997,0.586284780581112
-28.799999999999997,0.58728812913149131
-28.792499999999997,0.58728812913149131
-28.784999999999997,0.586284780581112
-28.777499999999996,0.58661923009790506
-28.77,0.58762257864828438
-28.762499999999999,0.58795702816507744
-28.754999999999999,0.59130152333300856
-28.747499999999999,0.59029817478262925
-28.739999999999998,0.59163597284980174
-28.732499999999998,0.59163597284980174
-28.724999999999998,0.77123536336770204
-28.717499999999998,0.98260745798094784
-28.709999999999997,0.98093521039698228
-28.702499999999997,0.98026631136339604
-28.694999999999997,0.97859406377943048
-28.687499999999996,0.9772562657122581
-28.68,0.97591846764508616
-28.672499999999999,0.97458066957791312
-28.664999999999999,0.97324287151074074
-28.657499999999999,0.97190507344356825
-28.649999999999999,0.96889502779243031
-28.642499999999998,0.96621943165808544
-28.634999999999998,0.96354383552374057
-28.627499999999998,0.75417843801125339
-28.619999999999997,0.58160248734600839
-28.612499999999997,0.58193693686280157
-28.604999999999997,0.58160248734600839
-28.597499999999997,0.58193693686280157
-28.589999999999996,0.58160248734600839
-28.5825,0.58160248734600839
-28.574999999999999,0.58126803782921532
-28.567499999999999,0.58160248734600839
-28.559999999999999,0.58193693686280157
-28.552499999999998,0.58193693686280157
-28.544999999999998,0.58160248734600839
-28.537499999999998,0.58160248734600839
-28.529999999999998,0.58193693686280157
-28.522499999999997,0.58160248734600839
-28.514999999999997,0.58193693686280157
-28.507499999999997,0.58193693686280157
-28.499999999999996,0.58193693686280157
-28.4925,0.58227138637959452
-28.484999999999999,0.58193693686280157
-28.477499999999999,0.58193693686280157
-28.469999999999999,0.58093358831242226
-28.462499999999999,0.58193693686280157
-28.454999999999998,0.58193693686280157
-28.447499999999998,0.58227138637959464
-28.439999999999998,0.58160248734600839
-28.432499999999997,0.58193693686280157
-28.424999999999997,0.58160248734600839
-28.417499999999997,0.58126803782921532
-28.409999999999997,0.58193693686280157
-28.402499999999996,0.58160248734600839
-28.395,0.58193693686280157
-28.387499999999999,0.58126803782921532
-28.379999999999999,0.58193693686280157
-28.372499999999999,0.58126803782921532
-28.364999999999998,0.58160248734600839
-28.357499999999998,0.58126803782921532
-28.349999999999998,0.58126803782921532
-28.342499999999998,0.58193693686280157
-28.334999999999997,0.58126803782921532
-28.327499999999997,0.58193693686280157
-28.319999999999997,0.58126803782921532
-28.312499999999996,0.58160248734600839
-28.305,0.58126803782921543
-28.297499999999999,0.58193693686280157
-28.289999999999999,0.58160248734600839
-28.282499999999999,0.58193693686280157
-28.274999999999999,0.58193693686280157
-28.267499999999998,0.58160248734600839
-28.259999999999998,0.58193693686280157
