#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244631383
#Date Time: 2018-02-26 11:40:37.233
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: -1 V

Time (s),Channel 1 (V)
-29.999999999999996,0.87759030970791119
-29.992499999999996,0.49932790621490336
-29.984999999999999,0.49966235573169637
-29.977499999999999,0.50033125476528251
-29.969999999999999,0.50133460331566193
-29.962499999999999,0.50100015379886886
-29.954999999999998,0.50133460331566193
-29.947499999999998,0.50133460331566193
-29.939999999999998,0.50066570428207569
-29.932499999999997,0.50066570428207569
-29.924999999999997,0.49999680524848944
-29.917499999999997,0.50033125476528251
-29.909999999999997,0.50033125476528251
-29.902499999999996,0.50066570428207569
-29.895,0.50100015379886886
-29.887499999999999,0.50033125476528251
-29.879999999999999,0.49999680524848944
-29.872499999999999,0.49999680524848944
-29.864999999999998,0.49966235573169637
-29.857499999999998,0.49999680524848944
-29.849999999999998,0.50066570428207569
-29.842499999999998,0.50033125476528251
-29.834999999999997,0.50100015379886886
-29.827499999999997,0.50033125476528251
-29.819999999999997,0.50133460331566193
-29.812499999999996,0.50100015379886886
-29.804999999999996,0.5010001537988692
-29.797499999999999,0.501669052832455
-29.789999999999999,0.50133460331566193
-29.782499999999999,0.50133460331566193
-29.774999999999999,0.50100015379886886
-29.767499999999998,0.50133460331566193
-29.759999999999998,0.50066570428207569
-29.752499999999998,0.50133460331566193
-29.744999999999997,0.50033125476528251
-29.737499999999997,0.50066570428207569
-29.729999999999997,0.50066570428207569
-29.722499999999997,0.50100015379886886
-29.714999999999996,0.50133460331566193
-29.7075,0.50133460331566193
-29.699999999999999,0.501669052832455
-29.692499999999999,0.50066570428207569
-29.684999999999999,0.501669052832455
-29.677499999999998,0.501669052832455
-29.669999999999998,0.50133460331566193
-29.662499999999998,0.501669052832455
-29.654999999999998,0.501669052832455
-29.647499999999997,0.501669052832455
-29.639999999999997,0.50233795186604124
-29.632499999999997,0.50233795186604124
-29.624999999999996,0.501669052832455
-29.617499999999996,0.50200350234924807
-29.609999999999999,0.501669052832455
-29.602499999999999,0.50200350234924818
-29.594999999999999,0.50200350234924818
-29.587499999999999,0.50200350234924818
-29.579999999999998,0.50233795186604124
-29.572499999999998,0.50267240138283431
-29.564999999999998,0.50300685089962749
-29.557499999999997,0.50267240138283431
-29.549999999999997,0.50367574993321362
-29.542499999999997,0.50233795186604124
-29.534999999999997,0.50267240138283431
-29.527499999999996,0.50233795186604124
-29.52,0.50334130041642056
-29.512499999999999,0.50233795186604124
-29.504999999999999,0.50233795186604124
-29.497499999999999,0.50267240138283431
-29.489999999999998,0.50300685089962749
-29.482499999999998,0.50334130041642056
-29.474999999999998,0.50267240138283431
-29.467499999999998,0.50267240138283431
-29.459999999999997,0.50233795186604124
-29.452499999999997,0.50367574993321362
-29.444999999999997,0.50434464896679998
-29.437499999999996,0.50367574993321362
-29.429999999999996,0.5040101994500068
-29.422499999999999,0.5040101994500068
-29.414999999999999,0.50434464896679998
-29.407499999999999,0.50467909848359294
-29.399999999999999,0.5040101994500068
-29.392499999999998,0.50467909848359294
-29.384999999999998,0.50534799751717929
-29.377499999999998,0.50434464896679998
-29.369999999999997,0.50467909848359294
-29.362499999999997,0.50534799751717929
-29.354999999999997,0.50534799751717929
-29.347499999999997,0.50568244703397236
-29.339999999999996,0.50635134606755861
-29.3325,0.50635134606755861
-29.324999999999999,0.50702024510114474
-29.317499999999999,0.50668579558435167
-29.309999999999999,0.50668579558435167
-29.302499999999998,0.50735469461793792
-29.294999999999998,0.50668579558435167
-29.287499999999998,0.50735469461793792
-29.279999999999998,0.50735469461793792
-29.272499999999997,0.50702024510114474
-29.264999999999997,0.50802359365152405
-29.257499999999997,0.50735469461793792
-29.249999999999996,0.50768914413473099
-29.242499999999996,0.50768914413473187
-29.234999999999999,0.50969584123548972
-29.227499999999999,0.50969584123548972
-29.219999999999999,0.50902694220190337
-29.212499999999999,0.51036474026907586
-29.204999999999998,0.50936139171869654
-29.197499999999998,0.51036474026907586
-29.189999999999998,0.55150203083462845
-29.182499999999997,0.95852709277184389
-29.174999999999997,0.9571892947046714
-29.167499999999997,0.95417924905353346
-29.159999999999997,0.95317590050315415
-29.152499999999996,0.95116920340239541
-29.145,0.94916250630163679
-29.137499999999999,0.94615246065049874
-29.129999999999999,0.94347686451615387
-29.122499999999999,0.93779122273067106
-29.114999999999998,0.64113450133518213
-29.107499999999998,0.49966235573169637
-29.099999999999998,0.50066570428207569
-29.092499999999998,0.49932790621490319
-29.084999999999997,0.49966235573169637
-29.077499999999997,0.49966235573169637
-29.069999999999997,0.49966235573169637
-29.062499999999996,0.49966235573169637
-29.054999999999996,0.49966235573169637
-29.047499999999999,0.49966235573169637
-29.039999999999999,0.49932790621490319
-29.032499999999999,0.49999680524848944
-29.024999999999999,0.49966235573169637
-29.017499999999998,0.50033125476528251
-29.009999999999998,0.49999680524848944
-29.002499999999998,0.50066570428207569
-28.994999999999997,0.49999680524848944
-28.987499999999997,0.50033125476528251
-28.979999999999997,0.50066570428207569
-28.972499999999997,0.49966235573169637
-28.964999999999996,0.50033125476528251
-28.9575,0.49999680524848944
-28.949999999999999,0.50066570428207569
-28.942499999999999,0.49999680524848944
-28.934999999999999,0.50066570428207569
-28.927499999999998,0.49999680524848944
-28.919999999999998,0.50033125476528251
-28.912499999999998,0.49999680524848944
-28.904999999999998,0.50066570428207569
-28.897499999999997,0.50100015379886886
-28.889999999999997,0.50066570428207569
-28.882499999999997,0.50100015379886886
-28.874999999999996,0.50100015379886886
-28.8675,0.50133460331566182
-28.859999999999999,0.50033125476528251
-28.852499999999999,0.50100015379886886
-28.844999999999999,0.50033125476528251
-28.837499999999999,0.49999680524848944
-28.829999999999998,0.49999680524848944
-28.822499999999998,0.49966235573169637
-28.814999999999998,0.50100015379886886
-28.807499999999997,0.50066570428207569
-28.799999999999997,0.50100015379886886
-28.792499999999997,0.50066570428207569
-28.784999999999997,0.50100015379886886
-28.777499999999996,0.50033125476528251
-28.77,0.49999680524848944
-28.762499999999999,0.49999680524848944
-28.754999999999999,0.50033125476528251
-28.747499999999999,0.50100015379886886
-28.739999999999998,0.50100015379886886
-28.732499999999998,0.501669052832455
-28.724999999999998,0.50066570428207569
-28.717499999999998,0.501669052832455
-28.709999999999997,0.50066570428207569
-28.702499999999997,0.50133460331566193
-28.694999999999997,0.50100015379886886
-28.687499999999996,0.50100015379886886
-28.68,0.50133460331566182
-28.672499999999999,0.50066570428207569
-28.664999999999999,0.50100015379886886
-28.657499999999999,0.50100015379886886
-28.649999999999999,0.50200350234924818
-28.642499999999998,0.501669052832455
-28.634999999999998,0.50200350234924818
-28.627499999999998,0.50066570428207569
-28.619999999999997,0.501669052832455
-28.612499999999997,0.50100015379886886
-28.604999999999997,0.50133460331566193
-28.597499999999997,0.50200350234924818
-28.589999999999996,0.50233795186604124
-28.5825,0.50233795186604124
-28.574999999999999,0.50200350234924818
-28.567499999999999,0.50200350234924818
-28.559999999999999,0.501669052832455
-28.552499999999998,0.50233795186604124
-28.544999999999998,0.50200350234924818
-28.537499999999998,0.50300685089962749
-28.529999999999998,0.50233795186604124
-28.522499999999997,0.50300685089962749
-28.514999999999997,0.50334130041642056
-28.507499999999997,0.50267240138283431
-28.499999999999996,0.50334130041642056
-28.4925,0.50267240138283464
-28.484999999999999,0.50300685089962749
-28.477499999999999,0.50300685089962749
-28.469999999999999,0.50334130041642056
-28.462499999999999,0.50300685089962749
-28.454999999999998,0.50467909848359294
-28.447499999999998,0.5040101994500068
-28.439999999999998,0.50334130041642056
-28.432499999999997,0.5040101994500068
-28.424999999999997,0.5040101994500068
-28.417499999999997,0.50467909848359294
-28.409999999999997,0.5040101994500068
-28.402499999999996,0.50467909848359294
-28.395,0.50434464896679998
-28.387499999999999,0.50467909848359294
-28.379999999999999,0.50467909848359294
-28.372499999999999,0.50534799751717929
-28.364999999999998,0.50735469461793792
-28.357499999999998,0.50802359365152405
-28.349999999999998,0.50668579558435167
-28.342499999999998,0.50568244703397236
-28.334999999999997,0.50735469461793792
-28.327499999999997,0.50668579558435167
-28.319999999999997,0.50835804316831723
-28.312499999999996,0.50768914413473099
-28.305,0.50668579558435212
-28.297499999999999,0.50835804316831723
-28.289999999999999,0.50768914413473099
-28.282499999999999,0.50869249268511041
-28.274999999999999,0.50902694220190337
-28.267499999999998,0.50835804316831723
-28.259999999999998,0.50869249268511041
-28.252499999999998,0.50969584123548972
-28.244999999999997,0.50835804316831723
-28.237499999999997,0.50835804316831723
-28.229999999999997,0.50869249268511041
-28.222499999999997,0.50869249268511041
-28.214999999999996,0.51003029075228279
-28.2075,0.50601689655076543
-28.199999999999999,0.50735469461793792
-28.192499999999999,0.50635134606755861
-28.184999999999999,0.50668579558435167
-28.177499999999998,0.50635134606755861
-28.169999999999998,0.50702024510114474
-28.162499999999998,0.50835804316831723
-28.154999999999998,0.50902694220190337
-28.147499999999997,0.50869249268511041
-28.139999999999997,0.51003029075228279
-28.132499999999997,0.51203698785304141
-28.124999999999996,0.51069918978586903
-28.1175,0.51136808881945484
-28.109999999999999,0.51237143736983448
-28.102499999999999,0.51036474026907586
-28.094999999999999,0.51003029075228279
-28.087499999999999,0.51304033640342084
-28.079999999999998,0.51337478592021391
-28.072499999999998,0.51237143736983448
-28.064999999999998,0.51237143736983448
-28.057499999999997,0.51203698785304141
-28.049999999999997,0.51370923543700697
-28.042499999999997,0.75049949332652921
-28.034999999999997,0.95919599180543003
-28.027499999999996,0.95785819373825765
-28.02,0.95551704712070584
-28.012499999999999,0.95351035001994722
-28.004999999999999,0.95116920340239541
-27.997499999999999,0.94815915775125748
-27.989999999999998,0.94514911210011943
-27.982499999999998,0.94013236934822275
-27.974999999999998,0.93678787418029175
-27.967499999999998,0.51772262963852433
-27.959999999999997,0.49999680524848944
-27.952499999999997,0.50100015379886886
-27.944999999999997,0.50133460331566193
-27.937499999999996,0.50133460331566193
-27.93,0.50133460331566193
-27.922499999999999,0.50100015379886886
-27.914999999999999,0.50100015379886886
-27.907499999999999,0.50133460331566193
-27.899999999999999,0.50133460331566193
-27.892499999999998,0.50066570428207569
-27.884999999999998,0.50066570428207569
-27.877499999999998,0.50033125476528251
-27.869999999999997,0.50066570428207569
-27.862499999999997,0.49999680524848944
