#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery
#Serial Number: SN:210244631383
#Date Time: 2018-02-26 11:26:18.153
#Trigger:Source: Channel 1Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: -1 V

Time (s),Channel 1 (V)
-29.999999999999996,0.8809348048758423
-29.992499999999996,0.50635134606755872
-29.984999999999999,0.50668579558435167
-29.977499999999999,0.50635134606755861
-29.969999999999999,0.50735469461793792
-29.962499999999999,0.50668579558435167
-29.954999999999998,0.50668579558435167
-29.947499999999998,0.50702024510114474
-29.939999999999998,0.50768914413473099
-29.932499999999997,0.50702024510114474
-29.924999999999997,0.50735469461793792
-29.917499999999997,0.50768914413473099
-29.909999999999997,0.50702024510114474
-29.902499999999996,0.50768914413473099
-29.895,0.50768914413473099
-29.887499999999999,0.50802359365152405
-29.879999999999999,0.50702024510114474
-29.872499999999999,0.50702024510114474
-29.864999999999998,0.50702024510114474
-29.857499999999998,0.50735469461793792
-29.849999999999998,0.50702024510114474
-29.842499999999998,0.50702024510114474
-29.834999999999997,0.50668579558435167
-29.827499999999997,0.50668579558435167
-29.819999999999997,0.50802359365152405
-29.812499999999996,0.50735469461793792
-29.804999999999996,0.50668579558435178
-29.797499999999999,0.50702024510114474
-29.789999999999999,0.50835804316831723
-29.782499999999999,0.50802359365152405
-29.774999999999999,0.50768914413473099
-29.767499999999998,0.50735469461793792
-29.759999999999998,0.50802359365152405
-29.752499999999998,0.50802359365152405
-29.744999999999997,0.50802359365152405
-29.737499999999997,0.50768914413473099
-29.729999999999997,0.50735469461793792
-29.722499999999997,0.50802359365152405
-29.714999999999996,0.50768914413473099
-29.7075,0.50835804316831723
-29.699999999999999,0.50802359365152405
-29.692499999999999,0.50802359365152405
-29.684999999999999,0.50768914413473099
-29.677499999999998,0.50835804316831723
-29.669999999999998,0.50835804316831723
-29.662499999999998,0.50869249268511041
-29.654999999999998,0.50869249268511041
-29.647499999999997,0.50869249268511041
-29.639999999999997,0.50869249268511041
-29.632499999999997,0.50835804316831723
-29.624999999999996,0.50869249268511041
-29.617499999999996,0.50969584123548983
-29.609999999999999,0.51003029075228279
-29.602499999999999,0.51036474026907586
-29.594999999999999,0.51003029075228279
-29.587499999999999,0.51003029075228279
-29.579999999999998,0.51036474026907586
-29.572499999999998,0.51170253833624835
-29.564999999999998,0.51036474026907586
-29.557499999999997,0.5110336393026621
-29.549999999999997,0.51170253833624835
-29.542499999999997,0.51237143736983448
-29.534999999999997,0.51170253833624835
-29.527499999999996,0.51170253833624835
-29.52,0.51203698785304141
-29.512499999999999,0.51237143736983448
-29.504999999999999,0.51270588688662766
-29.497499999999999,0.51304033640342084
-29.489999999999998,0.51337478592021391
-29.482499999999998,0.51304033640342084
-29.474999999999998,0.51404368495380015
-29.467499999999998,0.51437813447059322
-29.459999999999997,0.51538148302097253
-29.452499999999997,0.51671928108814491
-29.444999999999997,0.51738818012173127
-29.437499999999996,0.51772262963852433
-29.429999999999996,0.51638483157135207
-29.422499999999999,0.51671928108814491
-29.414999999999999,0.51939487722248989
-29.407499999999999,0.58762257864828438
-29.399999999999999,0.96521608310770612
-29.392499999999998,0.96387828504053363
-29.384999999999998,0.96220603745656808
-29.377499999999998,0.95986489083901627
-29.369999999999997,0.95852709277184389
-29.362499999999997,0.95685484518787833
-29.354999999999997,0.95451369857032653
-29.347499999999997,0.9525070014695679
-29.339999999999996,0.9501658548520161
-29.3325,0.94615246065049874
-29.324999999999999,0.89531613409794597
-29.317499999999999,0.50802359365152405
-29.309999999999999,0.50702024510114474
-29.302499999999998,0.50735469461793792
-29.294999999999998,0.50702024510114474
-29.287499999999998,0.50735469461793792
-29.279999999999998,0.50702024510114474
-29.272499999999997,0.50735469461793792
-29.264999999999997,0.50735469461793792
-29.257499999999997,0.50735469461793792
-29.249999999999996,0.50735469461793792
-29.242499999999996,0.50735469461793803
-29.234999999999999,0.50768914413473099
-29.227499999999999,0.50735469461793792
-29.219999999999999,0.50802359365152405
-29.212499999999999,0.50768914413473099
-29.204999999999998,0.50835804316831723
-29.197499999999998,0.50768914413473099
-29.189999999999998,0.50802359365152405
-29.182499999999997,0.50768914413473099
-29.174999999999997,0.50768914413473099
-29.167499999999997,0.50768914413473099
-29.159999999999997,0.50768914413473099
-29.152499999999996,0.50735469461793792
-29.145,0.50735469461793792
-29.137499999999999,0.50802359365152405
-29.129999999999999,0.50735469461793792
-29.122499999999999,0.50768914413473099
-29.114999999999998,0.50735469461793792
-29.107499999999998,0.50768914413473099
-29.099999999999998,0.50768914413473099
-29.092499999999998,0.50768914413473099
-29.084999999999997,0.50635134606755861
-29.077499999999997,0.50668579558435167
