-0.0002,1.4,0.72
-0.00019996,1.4,0.68
-0.00019992,1.36,0.76
-0.00019988,1.32,0.72
-0.00019984,1.36,0.72
-0.0001998,1.4,0.72
-0.00019976,1.4,0.72
-0.00019972,1.4,0.68
-0.00019968,1.44,0.76
-0.00019964,1.36,0.72
-0.0001996,1.36,0.72
-0.00019956,1.44,0.72
-0.00019952,1.36,0.72
-0.00019948,1.4,0.72
-0.00019944,1.48,0.8
-0.0001994,1.4,0.72
-0.00019936,1.48,0.72
-0.00019932,1.48,0.72
-0.00019928,1.4,0.72
-0.00019924,1.32,0.8
-0.0001992,1.44,0.68
-0.00019916,1.44,0.72
-0.00019912,1.36,0.72
-0.00019908,1.44,0.76
-0.00019904,1.44,0.72
-0.000199,1.4,0.72
-0.00019896,1.44,0.72
-0.00019892,1.44,0.76
-0.00019888,1.4,0.76
-0.00019884,1.36,0.72
-0.0001988,1.48,0.8
-0.00019876,1.44,0.76
-0.00019872,1.4,0.8
-0.00019868,1.44,0.84
-0.00019864,1.4,0.8
-0.0001986,1.52,0.76
-0.00019856,1.4,0.8
-0.00019852,1.4,0.76
-0.00019848,1.44,0.8
-0.00019844,1.4,0.8
-0.0001984,1.4,0.8
-0.00019836,1.4,0.84
-0.00019832,1.36,0.8
-0.00019828,1.4,0.84
-0.00019824,1.44,0.84
-0.0001982,1.36,0.76
-0.00019816,1.44,0.76
-0.00019812,1.44,0.8
-0.00019808,1.4,0.72
-0.00019804,1.4,0.72
-0.000198,1.44,0.92
-0.00019796,1.36,0.84
-0.00019792,1.4,0.88
-0.00019788,1.36,0.84
-0.00019784,1.44,0.76
-0.0001978,1.4,0.76
-0.00019776,1.44,0.84
-0.00019772,1.4,0.88
-0.00019768,1.44,0.76
-0.00019764,1.44,0.8
-0.0001976,1.32,0.84
-0.00019756,1.4,0.88
-0.00019752,1.44,0.84
-0.00019748,1.4,0.84
-0.00019744,1.32,0.88
-0.0001974,1.4,0.8
-0.00019736,1.4,0.88
-0.00019732,1.4,0.8
-0.00019728,1.4,0.84
-0.00019724,1.36,0.8
-0.0001972,1.44,0.88
-0.00019716,1.36,0.88
-0.00019712,1.4,0.84
-0.00019708,1.32,0.92
-0.00019704,1.36,0.92
-0.000197,1.4,0.92
-0.00019696,1.4,0.88
-0.00019692,1.44,0.88
-0.00019688,1.4,0.92
-0.00019684,1.32,0.84
-0.0001968,1.44,0.84
-0.00019676,1.36,0.92
-0.00019672,1.4,0.88
-0.00019668,1.36,0.92
-0.00019664,1.36,0.88
-0.0001966,1.44,0.92
-0.00019656,1.4,0.84
-0.00019652,1.4,0.84
-0.00019648,1.36,0.88
-0.00019644,1.4,0.92
-0.0001964,1.36,0.92
-0.00019636,1.36,0.96
-0.00019632,1.48,0.88
-0.00019628,1.44,0.96
-0.00019624,1.4,0.92
-0.0001962,1.4,0.88
-0.00019616,1.48,0.92
-0.00019612,1.44,0.92
-0.00019608,1.4,0.96
-0.00019604,1.44,0.92
-0.000196,1.4,0.92
-0.00019596,1.36,1
-0.00019592,1.4,0.92
-0.00019588,1.4,0.92
-0.00019584,1.4,0.92
-0.0001958,1.48,0.88
-0.00019576,1.4,1
-0.00019572,1.44,0.92
-0.00019568,1.44,0.96
-0.00019564,1.48,0.92
-0.0001956,1.44,0.96
-0.00019556,1.48,0.96
-0.00019552,1.4,0.96
-0.00019548,1.36,0.96
-0.00019544,1.52,0.96
-0.0001954,1.44,0.96
-0.00019536,1.48,0.92
-0.00019532,1.44,0.96
-0.00019528,1.36,0.96
-0.00019524,1.44,0.96
-0.0001952,1.44,0.96
-0.00019516,1.48,0.96
-0.00019512,1.44,1
-0.00019508,1.36,0.92
-0.00019504,1.44,0.92
-0.000195,1.4,0.96
-0.00019496,1.44,0.96
-0.00019492,1.44,0.96
-0.00019488,1.36,0.88
-0.00019484,1.4,0.96
-0.0001948,1.48,0.96
-0.00019476,1.44,0.96
-0.00019472,1.4,0.96
-0.00019468,1.4,0.96
-0.00019464,1.44,1.04
-0.0001946,1.4,0.92
-0.00019456,1.44,0.96
-0.00019452,1.4,1
-0.00019448,1.32,1.04
-0.00019444,1.36,1
-0.0001944,1.4,0.96
-0.00019436,1.48,0.96
-0.00019432,1.48,0.92
-0.00019428,1.44,0.92
-0.00019424,1.36,0.96
-0.0001942,1.4,1.04
-0.00019416,1.4,1
-0.00019412,1.4,0.96
-0.00019408,1.4,0.92
-0.00019404,1.4,0.92
-0.000194,1.4,1
-0.00019396,1.32,1.04
-0.00019392,1.4,0.96
-0.00019388,1.4,0.96
-0.00019384,1.48,1
-0.0001938,1.36,1
-0.00019376,1.48,1.04
-0.00019372,1.4,0.96
-0.00019368,1.4,0.96
-0.00019364,1.4,0.96
-0.0001936,1.4,1.08
-0.00019356,1.36,0.96
-0.00019352,1.36,0.96
-0.00019348,1.36,0.96
-0.00019344,1.4,1
-0.0001934,1.44,1.04
-0.00019336,1.4,1.04
-0.00019332,1.32,1.04
-0.00019328,1.4,1
-0.00019324,1.4,1
-0.0001932,1.52,0.96
-0.00019316,1.44,1
-0.00019312,1.44,0.96
-0.00019308,1.44,1
-0.00019304,1.36,1.04
-0.000193,1.44,1.04
-0.00019296,1.4,1.04
-0.00019292,1.44,1.04
-0.00019288,1.36,1.08
-0.00019284,1.4,1.12
-0.0001928,1.48,1.08
-0.00019276,1.36,1.04
-0.00019272,1.4,1.16
-0.00019268,1.48,1.04
-0.00019264,1.44,1.12
-0.0001926,1.44,1.12
-0.00019256,1.4,1.08
-0.00019252,1.4,1.08
-0.00019248,1.4,1.04
-0.00019244,1.36,1.12
-0.0001924,1.4,1.08
-0.00019236,1.4,1.08
