0,-0.0048403679,0.2634642785
0.00833,-0.0048403679,0.3194956111
0.01666,-0.0048403679,0.3242384448
0.02499,-0.0048403679,0.3228839968
0.03332,-0.0048403679,0.3147464335
0.04165,-0.0048403679,0.3201735471
0.04998,-0.0048403679,0.3337050806
0.05831,-0.0048403679,0.3249154746
0.06664,-0.0048403679,0.3296510581
0.07497,-0.0048403679,0.3269457872
0.0833,-0.0048403679,0.3181393505
0.09163,-0.0048403679,0.3282986816
0.09996,-0.0048403679,0.3255923749
0.10829,-0.0048403679,0.3174610261
0.11662,-0.0048403679,0.3262691458
0.12495,-0.0048403679,0.3289749346
0.13328,-0.0048403679,0.3289749346
0.14161,-0.0048403679,0.3276222991
0.14994,-0.0048403679,0.3262691458
0.15827,-0.0048403679,0.3167825721
0.1666,-0.0048403679,0.3208513537
0.17493,-0.0048403679,0.3167825721
0.18326,-0.0048403679,0.3269457872
0.19159,-0.0048403679,0.3086310265
0.19992,-0.0048403679,0.3235612855
0.20825,0.397565119,0.6691711391
0.21658,0.397565119,0.6697786454
0.22491,0.397565119,0.6728142347
0.23324,0.397565119,0.6655233828
0.24157,0.397565119,0.6752403757
0.2499,0.397565119,0.6776644453
0.25823,0.397565119,0.6636977568
0.26656,0.397565119,0.6740275641
0.27489,0.397565119,0.6618709656
0.28322,0.397565119,0.6806916192
0.29155,0.397565119,0.6697786454
0.29988,0.397565119,0.6746340346
0.30821,0.397565119,0.6770586221
0.31654,0.397565119,0.6667398194
0.32487,0.397565119,0.6691711391
0.3332,0.397565119,0.6667398194
0.34153,0.397565119,0.6770586221
0.34986,0.397565119,0.6655233828
0.35819,0.397565119,0.6734209641
0.36652,0.397565119,0.6709932695
0.37485,0.397565119,0.6703860222
0.38318,0.397565119,0.6788757032
0.39151,0.397565119,0.6691711391
0.39984,0.397565119,0.6806916192
0.40817,0.397565119,0.6691711391
