-0.0005,1.44,1.16
-0.0004999,1.4,1.16
-0.0004998,1.44,1.16
-0.0004997,1.44,1.16
-0.0004996,1.44,1.12
-0.0004995,1.44,1.12
-0.0004994,1.4,1.12
-0.0004993,1.4,1.16
-0.0004992,1.44,1.2
-0.0004991,1.4,1.12
-0.000499,1.48,1.12
-0.0004989,1.4,1.16
-0.0004988,1.44,1.16
-0.0004987,1.36,1.12
-0.0004986,1.4,1.16
-0.0004985,1.4,1.2
-0.0004984,1.44,1.2
-0.0004983,1.4,1.12
-0.0004982,1.4,1.12
-0.0004981,1.4,1.16
-0.000498,1.4,1.16
-0.0004979,1.44,1.2
-0.0004978,1.44,1.16
-0.0004977,1.36,1.2
-0.0004976,1.44,1.24
-0.0004975,1.36,1.24
-0.0004974,1.4,1.16
-0.0004973,1.4,1.24
-0.0004972,1.48,1.2
-0.0004971,1.48,1.2
-0.000497,1.32,1.24
-0.0004969,1.4,1.24
-0.0004968,1.32,1.24
-0.0004967,1.36,1.32
-0.0004966,1.44,1.24
-0.0004965,1.4,1.24
-0.0004964,1.36,1.32
-0.0004963,1.36,1.32
-0.0004962,1.4,1.24
-0.0004961,1.4,1.28
-0.000496,1.36,1.32
-0.0004959,1.44,1.28
-0.0004958,1.4,1.28
-0.0004957,1.36,1.32
-0.0004956,1.4,1.4
-0.0004955,1.4,1.36
-0.0004954,1.4,1.36
-0.0004953,1.44,1.28
-0.0004952,1.44,1.32
-0.0004951,1.44,1.28
-0.000495,1.52,1.28
-0.0004949,1.36,1.28
-0.0004948,1.48,1.36
-0.0004947,1.36,1.32
-0.0004946,1.44,1.32
-0.0004945,1.28,1.36
-0.0004944,0.36,1.32
-0.0004943,0.4,1.28
-0.0004942,0.4,1.36
-0.0004941,0.4,1.36
-0.000494,0.36,1.32
-0.0004939,0.4,1.36
-0.0004938,0.4,1.28
-0.0004937,0.44,1.36
-0.0004936,0.44,1.28
-0.0004935,0.4,1.32
-0.0004934,0.4,1.36
-0.0004933,0.44,1.36
-0.0004932,0.44,1.36
-0.0004931,0.48,1.4
-0.000493,0.48,1.4
-0.0004929,0.44,1.36
-0.0004928,0.48,1.32
-0.0004927,0.44,1.32
-0.0004926,0.4,1.4
-0.0004925,0.44,1.4
-0.0004924,0.48,1.36
-0.0004923,0.44,1.36
-0.0004922,0.48,1.36
-0.0004921,0.44,1.32
-0.000492,0.48,1.36
-0.0004919,0.36,1.32
-0.0004918,0.4,1.36
-0.0004917,0.36,1.36
-0.0004916,0.44,1.36
-0.0004915,0.4,1.28
-0.0004914,0.44,1.28
-0.0004913,0.4,1.36
-0.0004912,0.36,1.28
-0.0004911,0.48,1.32
-0.000491,0.44,1.28
-0.0004909,0.44,1.28
-0.0004908,0.44,1.32
-0.0004907,0.44,1.28
-0.0004906,0.4,1.24
-0.0004905,0.44,1.32
-0.0004904,0.44,1.28
-0.0004903,0.44,1.32
-0.0004902,0.44,1.32
-0.0004901,0.4,1.28
-0.00049,0.36,1.24
-0.0004899,0.44,1.24
-0.0004898,0.4,1.2
-0.0004897,0.36,1.2
-0.0004896,0.4,1.24
-0.0004895,0.4,1.12
-0.0004894,0.44,1.16
-0.0004893,0.44,1.2
-0.0004892,0.4,1.16
-0.0004891,0.44,1.16
-0.000489,0.4,1.2
-0.0004889,0.4,1.2
-0.0004888,0.4,1.16
-0.0004887,0.4,1.24
-0.0004886,0.44,1.2
-0.0004885,0.4,1.16
-0.0004884,0.48,1.08
-0.0004883,0.4,1.16
-0.0004882,0.44,1.16
-0.0004881,0.44,1.16
-0.000488,0.36,1.12
-0.0004879,0.44,1.2
-0.0004878,0.48,1.12
-0.0004877,0.44,1.08
-0.0004876,0.36,1.16
-0.0004875,0.44,1.16
-0.0004874,0.4,1.12
-0.0004873,0.44,1.08
-0.0004872,0.44,1.16
-0.0004871,0.48,1.16
-0.000487,0.44,1.08
-0.0004869,0.44,1.08
-0.0004868,0.48,1.08
-0.0004867,0.4,1.04
-0.0004866,0.52,1.04
-0.0004865,0.4,1
-0.0004864,0.36,1.04
-0.0004863,0.44,0.96
-0.0004862,0.44,1.04
-0.0004861,0.4,0.96
-0.000486,0.4,0.96
-0.0004859,0.36,1
-0.0004858,0.4,1.04
-0.0004857,0.32,0.92
-0.0004856,0.4,0.96
-0.0004855,0.44,0.96
-0.0004854,0.4,0.96
-0.0004853,0.44,0.92
-0.0004852,0.44,0.96
-0.0004851,0.4,0.92
-0.000485,0.4,0.92
-0.0004849,0.36,0.96
-0.0004848,0.4,0.92
-0.0004847,0.44,1
-0.0004846,0.44,0.96
-0.0004845,0.44,0.92
-0.0004844,0.44,0.92
-0.0004843,0.44,0.88
-0.0004842,0.4,0.88
-0.0004841,0.4,0.88
-0.000484,0.44,0.92
-0.0004839,0.44,0.96
-0.0004838,0.44,0.92
-0.0004837,0.36,0.92
-0.0004836,0.44,0.8
-0.0004835,0.4,0.84
-0.0004834,0.44,0.92
-0.0004833,0.36,0.8
-0.0004832,0.4,0.76
-0.0004831,0.36,0.76
-0.000483,0.48,0.84
-0.0004829,0.4,0.92
-0.0004828,0.44,0.88
-0.0004827,0.36,0.84
-0.0004826,0.48,0.88
-0.0004825,0.4,0.88
-0.0004824,0.36,0.88
-0.0004823,0.44,0.84
-0.0004822,0.4,0.76
-0.0004821,0.4,0.72
-0.000482,0.48,0.84
-0.0004819,0.4,0.72
-0.0004818,0.4,0.8
-0.0004817,0.36,0.76
-0.0004816,0.48,0.8
-0.0004815,0.44,0.8
-0.0004814,0.4,0.76
-0.0004813,0.44,0.76
